Date;Open;High;Low;Close;Adj Close;Volume
22/04/1993;439732;450893;437500;446429;365264;157673600
23/04/1993;444196;448661;435268;439732;359785;134142400
26/04/1993;439732;444196;433036;437500;357959;102804800
27/04/1993;435268;448661;435268;448661;367090;129673600
28/04/1993;444196;464286;444196;458705;375308;163240000
29/04/1993;459821;462054;447545;453125;370743;82443200
30/04/1993;453125;468750;453125;457589;374395;132339200
03/05/1993;457589;464286;455357;463170;378962;65184000
04/05/1993;466518;484375;464286;476563;389920;170822400
05/05/1993;473214;495536;473214;486607;398138;253064000
06/05/1993;486607;488839;477679;479911;392659;70459200
07/05/1993;477679;488839;477679;488839;399964;81894400
10/05/1993;491071;498884;491071;491071;401790;137928000
11/05/1993;491071;493304;482143;486607;398138;158379200
12/05/1993;484375;488839;473214;475446;389006;105224000
13/05/1993;477679;497768;477679;495536;405443;361726400
14/05/1993;493304;500000;491071;495536;405443;117409600
17/05/1993;495536;500000;491071;497768;407269;69641600
18/05/1993;495536;502232;491071;495536;405443;163475200
19/05/1993;488839;513393;486607;511161;418227;172771200
20/05/1993;511161;526786;511161;524554;429186;290528000
21/05/1993;524554;527902;506696;513393;420054;148198400
24/05/1993;506696;524554;506696;514509;420967;150315200
25/05/1993;506696;513393;497768;503348;411835;180723200
26/05/1993;500000;515625;494420;515625;421880;121564800
27/05/1993;515625;522321;511161;513393;420054;197288000
28/05/1993;508929;513393;502232;505580;414526;183948800
01/06/1993;504464;515625;504464;508929;417272;135072000
02/06/1993;506696;520089;500000;508929;417272;200480000
03/06/1993;508929;511161;500000;503348;412696;156856000
04/06/1993;497768;502232;486607;489955;401715;213684800
07/06/1993;486607;488839;449777;453125;371518;482305600
08/06/1993;435268;446429;428571;441964;362367;621096000
09/06/1993;401786;407366;392857;395089;323934;1178419200
10/06/1993;388393;399554;381696;397321;325764;553705600
11/06/1993;401786;404018;387277;390625;320274;242323200
14/06/1993;392857;399554;388393;398438;326680;249491200
15/06/1993;404018;404018;373884;375000;307463;448324800
16/06/1993;377232;386161;370536;377232;309293;353080000
17/06/1993;379464;379464;361607;368304;301973;409438400
18/06/1993;371652;376116;354911;366071;300142;311292800
21/06/1993;361607;361607;352679;353795;290077;273582400
22/06/1993;364955;375000;354911;369420;302888;336380800
23/06/1993;372768;372768;357143;361607;296482;180723200
24/06/1993;361607;372768;357143;372768;305633;222835200
25/06/1993;360491;363839;352679;357143;292822;257163200
28/06/1993;361607;361607;345982;358259;293737;353617600
29/06/1993;359375;359375;343750;348214;285501;294268800
30/06/1993;345982;354911;343750;352679;289162;200256000
01/07/1993;348214;354911;339286;339286;278181;218164800
02/07/1993;341518;345982;337054;343750;281841;191632000
06/07/1993;341518;348214;334821;337054;276351;155254400
07/07/1993;334821;338170;323661;325893;267200;227035200
08/07/1993;325893;334821;323661;325893;267200;138969600
09/07/1993;330357;332589;325893;328125;269030;156878400
12/07/1993;328125;340402;323661;339286;278181;173880000
13/07/1993;345982;345982;330357;332589;272690;158110400
14/07/1993;328125;334821;319196;332589;272690;246299200
15/07/1993;332589;337054;314732;319196;261709;338038400
16/07/1993;254464;264509;236607;245536;201315;2120596800
19/07/1993;250000;256696;227679;228795;187589;806232000
20/07/1993;234375;247768;229911;239955;196740;531910400
21/07/1993;232143;238839;227679;234375;192164;455907200
22/07/1993;232143;241071;229911;236607;193995;211176000
23/07/1993;241071;245536;232143;234375;192164;233777600
26/07/1993;238839;245536;232143;239955;196740;152824000
27/07/1993;238839;245536;234375;236607;193995;198609600
28/07/1993;234375;241071;234375;239955;196740;91795200
29/07/1993;241071;245536;238839;243304;199485;121374400
30/07/1993;245536;252232;241071;247768;203145;214446400
02/08/1993;252232;261161;250000;254464;208635;216305600
03/08/1993;258929;261161;256696;258929;212296;176478400
04/08/1993;261161;272321;258929;270089;221446;242995200
05/08/1993;274554;274554;258929;263393;215956;209372800
06/08/1993;261161;270089;261161;261161;214126;125921600
09/08/1993;261161;270089;258929;265625;217786;161414400
10/08/1993;263393;265625;252232;254464;208635;152779200
11/08/1993;254464;254464;241071;245536;201315;166969600
12/08/1993;245536;247768;232143;236607;193995;338172800
13/08/1993;236607;247768;234375;244420;200400;138812800
16/08/1993;245536;250000;243304;245536;202201;102446400
17/08/1993;247768;254464;243304;253348;208635;108180800
18/08/1993;258929;265625;252232;254464;209554;188720000
19/08/1993;256696;256696;245536;245536;202201;152129600
20/08/1993;247768;250000;241071;250000;205878;99937600
23/08/1993;250000;256696;245536;253348;208635;91179200
24/08/1993;252232;256696;247768;250000;205878;101259200
25/08/1993;250000;252232;238839;243304;200363;145768000
26/08/1993;243304;243304;236607;239955;197605;176142400
27/08/1993;241071;241071;234375;236607;194848;186569600
30/08/1993;236607;236607;231027;232143;191172;273739200
31/08/1993;236607;238839;232143;236607;194848;127870400
01/09/1993;236607;238839;229911;233259;192091;225568000
02/09/1993;232143;234375;225446;229911;189334;282262400
03/09/1993;232143;232143;225446;229911;189334;162937600
07/09/1993;232143;241071;229911;234375;193010;143539200
08/09/1993;234375;241071;232143;238839;196686;226632000
09/09/1993;238839;241071;232143;232143;191172;149531200
10/09/1993;234375;234375;226563;234375;193010;134489600
13/09/1993;234375;236607;220982;225446;185657;255785600
14/09/1993;216518;223214;214286;216518;178305;276640000
15/09/1993;218750;223214;209821;218750;180143;257723200
16/09/1993;216518;223214;216518;220982;181981;85960000
17/09/1993;217634;227679;216518;225446;185657;172032000
20/09/1993;225446;227679;220982;222098;182900;111036800
21/09/1993;220982;225446;213170;218750;180143;146496000
22/09/1993;216518;227679;216518;227679;187496;110488000
23/09/1993;227679;227679;218750;220982;181981;130950400
24/09/1993;223214;225446;218750;223214;183819;76574400
27/09/1993;223214;225446;216518;220982;181981;113176000
28/09/1993;220982;223214;216518;220982;181981;94550400
29/09/1993;216518;222098;212054;213170;175548;236745600
30/09/1993;214286;214286;205357;208705;171871;274904000
01/10/1993;203125;205357;200893;203125;167276;335988800
04/10/1993;202009;205357;196429;203125;167276;192841600
05/10/1993;205357;214286;205357;209821;172790;176310400
06/10/1993;212054;214286;208705;210938;173710;175280000
07/10/1993;209821;212054;203125;205357;169114;134904000
08/10/1993;207589;207589;198661;202009;166356;139406400
11/10/1993;203125;214286;203125;212054;174629;161145600
12/10/1993;214286;223214;212054;214286;176467;306342400
13/10/1993;216518;216518;209821;214286;176467;177004800
14/10/1993;214286;218750;209821;212054;174629;160686400
15/10/1993;247768;254464;238839;252232;207716;955248000
18/10/1993;250000;256696;247768;253348;208635;332998400
19/10/1993;252232;254464;243304;247768;204039;213572800
20/10/1993;250000;252232;243304;247768;204039;138409600
21/10/1993;245536;279018;243304;270089;222421;627110400
22/10/1993;272321;281250;265625;270089;222421;396076800
25/10/1993;270089;272321;264509;267857;220583;219128000
26/10/1993;265625;267857;258929;265625;218745;222476800
27/10/1993;267857;287946;265625;283482;233450;459065600
28/10/1993;283482;287946;276786;276786;227936;244462400
29/10/1993;276786;283482;272321;274554;226098;136864000
01/11/1993;274554;281250;270089;281250;231612;105974400
02/11/1993;279018;294643;276786;292411;240803;224246400
03/11/1993;294643;294643;276786;282366;232531;176960000
04/11/1993;281250;287946;274554;287946;237126;185371200
05/11/1993;284598;287946;274554;284598;234369;378033600
08/11/1993;285714;286830;272321;274554;226098;166992000
09/11/1993;276786;279018;265625;268973;221502;171248000
10/11/1993;270089;274554;267857;274554;226098;76977600
11/11/1993;274554;285714;272321;280134;230693;142430400
12/11/1993;281250;285714;272321;283482;233450;143662400
15/11/1993;281250;292411;281250;285714;235288;157102400
16/11/1993;285714;305804;283482;303571;249994;303083200
17/11/1993;303571;312500;292411;299107;246318;302624000
18/11/1993;299107;301339;294643;299107;246318;114408000
19/11/1993;294643;299107;290179;294643;243513;122964800
22/11/1993;292411;294643;287946;290179;239824;150606400
23/11/1993;290179;294643;279018;294643;243513;186166400
24/11/1993;292411;299107;291295;294643;243513;90440000
26/11/1993;292411;294643;287946;291295;240746;43444800
29/11/1993;287946;290179;281250;283482;234289;96712000
30/11/1993;283482;291295;281250;281250;232445;112660800
01/12/1993;285714;287946;279018;281250;232445;111216000
02/12/1993;283482;285714;276786;283482;234289;100654400
03/12/1993;283482;285714;276786;281250;232445;120467200
06/12/1993;281250;290179;279018;287946;237978;156979200
07/12/1993;285714;287946;281250;287946;237978;63851200
08/12/1993;285714;287946;281250;284598;235212;39592000
09/12/1993;283482;285714;265625;267857;221376;182761600
10/12/1993;270089;272321;247768;252232;208462;497257600
13/12/1993;252232;263393;247768;263393;217686;244328000
14/12/1993;261161;265625;258929;260045;214919;293664000
15/12/1993;258929;265625;258929;265625;219531;123883200
16/12/1993;263393;265625;258929;262277;216764;126369600
17/12/1993;263393;265625;260045;263393;217686;145152000
20/12/1993;261161;265625;252232;254464;210307;189033600
21/12/1993;254464;256696;243304;245536;202928;251126400
22/12/1993;243304;254464;241071;250000;206617;181372800
23/12/1993;243304;243304;236607;243304;201083;226956800
27/12/1993;247768;256696;243304;254464;210307;159936000
28/12/1993;256696;263393;254464;260045;214919;159499200
29/12/1993;261161;261161;254464;254464;210307;107352000
30/12/1993;254464;270089;254464;265625;219531;314552000
31/12/1993;265625;270089;261161;261161;215842;160966400
03/01/1994;263393;267857;258929;266741;220453;181529600
04/01/1994;270089;281250;267857;281250;232445;285174400
05/01/1994;283482;302455;283482;301339;249047;612136000
06/01/1994;301339;303571;290179;292411;241669;366508800
07/01/1994;285714;296875;279018;295759;244436;298793600
10/01/1994;294643;302455;292411;300223;248125;201588800
11/01/1994;299107;301339;283482;284598;235212;355398400
12/01/1994;287946;287946;272321;272321;225065;439118400
13/01/1994;267857;274554;265625;273438;225988;531596800
14/01/1994;274554;283482;272321;276786;228755;214513600
17/01/1994;276786;281250;267857;271205;224143;145712000
18/01/1994;270089;270089;258929;262277;216764;362801600
19/01/1994;261161;265625;256696;261161;215842;281590400
20/01/1994;263393;274554;263393;266741;220453;268083200
21/01/1994;296875;299107;287946;297991;246280;980134400
24/01/1994;296875;314732;296875;312500;258272;692148800
25/01/1994;310268;312500;296875;302455;249970;442332800
26/01/1994;301339;303571;296875;299107;247203;165804800
27/01/1994;299107;305804;294643;304688;251815;132249600
28/01/1994;305804;310268;301339;303571;250892;136438400
31/01/1994;299107;301339;292411;292411;241669;238380800
01/02/1994;294643;299107;287946;296875;245358;156721600
02/02/1994;296875;296875;290179;294643;243513;146451200
03/02/1994;294643;300223;290179;299107;247203;137995200
04/02/1994;299107;312500;296875;299107;247203;354009600
07/02/1994;299107;331473;299107;325893;270308;725446400
08/02/1994;321429;325893;314732;319196;264754;285387200
09/02/1994;319196;325893;314732;323661;268457;186984000
10/02/1994;323661;334821;321429;325893;270308;302030400
11/02/1994;323661;334821;323661;330357;274011;164248000
14/02/1994;330357;339286;328125;330357;274011;245548800
15/02/1994;328125;334821;323661;331473;274937;129774400
16/02/1994;334821;334821;328125;328125;272160;122024000
17/02/1994;332589;338170;323661;330357;274011;145152000
18/02/1994;325893;330357;323661;323661;268457;149072000
22/02/1994;323661;334821;319196;332589;275862;214569600
23/02/1994;332589;341518;330357;332589;275862;260534400
24/02/1994;330357;332589;323661;327009;271234;197859200
25/02/1994;330357;332589;316964;321429;266606;236824000
28/02/1994;323661;330357;321429;325893;270308;123827200
01/03/1994;328125;328125;319196;323661;268457;211870400
02/03/1994;314732;323661;310268;318080;263828;294145600
03/03/1994;319196;323661;316964;319196;264754;188473600
04/03/1994;321429;334821;319196;328125;272160;226844800
07/03/1994;330357;340402;328125;338170;280491;310396800
08/03/1994;339286;339286;328125;330357;274011;186054400
09/03/1994;327009;334821;321429;334821;277714;248539200
10/03/1994;332589;335938;328125;332589;275862;143763200
11/03/1994;330357;337054;328125;332589;275862;161840000
14/03/1994;343750;343750;337054;340402;282343;441705600
15/03/1994;341518;341518;332589;335938;278640;204545600
16/03/1994;334821;337054;325893;328125;272160;147168000
17/03/1994;328125;330357;323661;325893;270308;156228800
18/03/1994;328125;328125;319196;324777;269383;223675200
21/03/1994;324777;325893;314732;316964;262902;246512000
22/03/1994;314732;316964;308036;312500;259200;242827200
23/03/1994;314732;316964;305804;313616;260126;216686400
24/03/1994;313616;314732;303571;309152;256423;188092800
25/03/1994;310268;310268;292411;292411;242537;343638400
28/03/1994;294643;303571;292411;296875;246240;282576000
29/03/1994;296875;301339;287946;292411;242537;213516800
30/03/1994;290179;296875;283482;290179;240686;169825600
31/03/1994;290179;299107;281250;296875;246240;209059200
04/04/1994;287946;296875;283482;296875;246240;168302400
05/04/1994;301339;305804;299107;299107;248091;97899200
06/04/1994;303571;303571;292411;299107;248091;129091200
07/04/1994;299107;301339;292411;297991;247165;77369600
08/04/1994;301339;303571;296875;299107;248091;176848000
11/04/1994;299107;299107;290179;299107;248091;106825600
12/04/1994;297991;297991;283482;285714;236982;136830400
13/04/1994;287946;290179;279018;283482;235131;233139200
14/04/1994;272321;283482;267857;281250;233280;221995200
15/04/1994;279018;281250;267857;270089;224022;188350400
18/04/1994;272321;272321;261161;264509;219394;230294400
19/04/1994;265625;267857;254464;258929;214766;166252800
20/04/1994;261161;267857;250000;252232;209211;281848000
21/04/1994;254464;272321;241071;264509;219394;410536000
22/04/1994;279018;285714;254464;265625;220320;697827200
